subid,list
180209_6,2
180209_6,2
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_1,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_2b,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_3,1
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_4,2
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180214_5,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_1,1
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_2,2
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_3,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180215_4,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_1,1
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_2,2
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_3,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_4,1
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180216_5dryrun,2
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_1,1
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_2,2
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_3,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_4,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_5,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_6,1
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180221_7,2
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_1,1
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_2,2
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_3,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_4,1
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_5,2
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222_6,1
180222test,1
180222test,1
180222test,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223_1,1
180223dryrun,1
180223dryrun,1
180223dryrun,1
180223dryrun,1
180223dryrun,1
180223dryrun,1
180223dryrun,1
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_2,2
180223_3,1
180223_3,1
180223_3,1
180223_3,1
180223_3,1
180223_3,1
180223_3,1
180223_3,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180223_4,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180301_1,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,1
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_2,2
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_3,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_4,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_5,1
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
180302_6,2
