"subid","age_group","age","sex","english","site","trial_type","trial_num","item_num","correct","rt"
"160316_03",5,5.25,"M",5,"cdm","control_single",18,"2vs2","Y",2521
"160316_04",2,2.76,"M",5,"cdm","practice",1,NA,"Y",3602
"160316_04",2,2.76,"M",5,"cdm","practice",2,NA,"Y",7019
"160316_04",2,2.76,"M",5,"cdm","control_single",3,"2vs2","Y",5787
"160316_04",2,2.76,"M",5,"cdm","inference",4,"2vs1","Y",6835
"160316_04",2,2.76,"M",5,"cdm","control_double",5,"3vs1","Y",4316
"160316_04",2,2.76,"M",5,"cdm","control_single",6,"2vs2","Y",8061
"160316_04",2,2.76,"M",5,"cdm","inference",7,"2vs1","N",5685
"160316_04",2,2.76,"M",5,"cdm","control_single",8,"2vs2","Y",12902
"160318_01",5,5.77,"M",5,"cdm","practice",1,NA,"Y",2511
"160318_01",5,5.77,"M",5,"cdm","practice",2,NA,"Y",1382
"160318_01",5,5.77,"M",5,"cdm","control_single",3,"2vs2","Y",2978
"160318_01",5,5.77,"M",5,"cdm","inference",4,"3vs1","Y",4275
"160318_01",5,5.77,"M",5,"cdm","control_double",5,"3vs1","Y",3435
"160318_01",5,5.77,"M",5,"cdm","control_single",6,"1vs1","Y",1991
"160318_01",5,5.77,"M",5,"cdm","inference",7,"3vs1","Y",2183
"160318_01",5,5.77,"M",5,"cdm","control_single",8,"1vs1","Y",1521
"160318_01",5,5.77,"M",5,"cdm","control_single",9,"2vs2","Y",2304
"160318_01",5,5.77,"M",5,"cdm","control_double",10,"2vs1","Y",1975
"160318_01",5,5.77,"M",5,"cdm","control_double",11,"3vs1","Y",2099
"160318_01",5,5.77,"M",5,"cdm","control_single",12,"1vs1","Y",1523
"160318_01",5,5.77,"M",5,"cdm","control_single",13,"2vs2","Y",1643
"160318_01",5,5.77,"M",5,"cdm","inference",14,"2vs1","Y",2824
"160318_01",5,5.77,"M",5,"cdm","control_single",15,"1vs1","Y",1567
"160318_01",5,5.77,"M",5,"cdm","control_double",16,"2vs1","Y",1616
"160318_01",5,5.77,"M",5,"cdm","inference",17,"2vs1","Y",1961
"160318_01",5,5.77,"M",5,"cdm","control_single",18,"2vs2","Y",2033
"160320_01",5,5.2,"M",4,"cdm","practice",1,NA,"Y",5501
"160320_01",5,5.2,"M",4,"cdm","practice",2,NA,"Y",2500
"160320_01",5,5.2,"M",4,"cdm","control_single",3,"2vs2","Y",1924
"160320_01",5,5.2,"M",4,"cdm","inference",4,"3vs1","Y",3184
"160320_01",5,5.2,"M",4,"cdm","control_double",5,"3vs1","Y",3590
"160320_01",5,5.2,"M",4,"cdm","control_single",6,"1vs1","Y",2067
"160320_01",5,5.2,"M",4,"cdm","inference",7,"3vs1","Y",2878
"160320_01",5,5.2,"M",4,"cdm","control_single",8,"1vs1","Y",2607
"160320_01",5,5.2,"M",4,"cdm","control_single",9,"2vs2","Y",1877
"160320_01",5,5.2,"M",4,"cdm","control_double",10,"2vs1","Y",2214
"160320_01",5,5.2,"M",4,"cdm","control_double",11,"3vs1","Y",1600
"160320_01",5,5.2,"M",4,"cdm","control_single",12,"1vs1","Y",1493
"160320_01",5,5.2,"M",4,"cdm","control_single",13,"2vs2","Y",1852
"160320_01",5,5.2,"M",4,"cdm","inference",14,"2vs1","Y",1665
"160320_01",5,5.2,"M",4,"cdm","control_single",15,"1vs1","Y",1602
"160320_01",5,5.2,"M",4,"cdm","control_double",16,"2vs1","Y",1727
"160320_01",5,5.2,"M",4,"cdm","inference",17,"2vs1","Y",1641
"160320_01",5,5.2,"M",4,"cdm","control_single",18,"2vs2","Y",1732
"160320_02",5,5.13,"M",4,"cdm","practice",1,NA,"Y",3982
"160320_02",5,5.13,"M",4,"cdm","practice",2,NA,"Y",2621
"160320_02",5,5.13,"M",4,"cdm","control_single",3,"2vs2","Y",2484
"160320_02",5,5.13,"M",4,"cdm","inference",4,"2vs1","Y",4309
"160320_02",5,5.13,"M",4,"cdm","control_double",5,"3vs1","Y",2122
"160320_02",5,5.13,"M",4,"cdm","control_single",6,"2vs2","Y",1559
"160320_02",5,5.13,"M",4,"cdm","inference",7,"2vs1","N",4973
"160320_02",5,5.13,"M",4,"cdm","control_single",8,"2vs2","Y",2527
"160320_02",5,5.13,"M",4,"cdm","control_single",9,"2vs2","Y",1724
"160320_02",5,5.13,"M",4,"cdm","control_double",10,"2vs1","Y",2043
"160320_02",5,5.13,"M",4,"cdm","control_double",11,"3vs1","Y",2104
"160320_02",5,5.13,"M",4,"cdm","control_single",12,"1vs1","Y",1846
"160320_02",5,5.13,"M",4,"cdm","control_single",13,"1vs1","Y",1570
"160320_02",5,5.13,"M",4,"cdm","inference",14,"3vs1","Y",2650
"160320_02",5,5.13,"M",4,"cdm","control_single",15,"1vs1","Y",1737
"160320_02",5,5.13,"M",4,"cdm","control_double",16,"2vs1","Y",1252
"160320_02",5,5.13,"M",4,"cdm","inference",17,"3vs1","Y",1725
"160320_02",5,5.13,"M",4,"cdm","control_single",18,"1vs1","Y",1623
"160320_03",5,5.66,"F",5,"cdm","practice",1,NA,"Y",1549
"160320_03",5,5.66,"F",5,"cdm","practice",2,NA,"Y",1431
"160320_03",5,5.66,"F",5,"cdm","control_single",3,"2vs2","Y",1611
"160320_03",5,5.66,"F",5,"cdm","inference",4,"3vs1","Y",2266
"160320_03",5,5.66,"F",5,"cdm","control_double",5,"3vs1","Y",2476
"160320_03",5,5.66,"F",5,"cdm","control_single",6,"1vs1","Y",1244
"160320_03",5,5.66,"F",5,"cdm","inference",7,"3vs1","Y",2091
"160320_03",5,5.66,"F",5,"cdm","control_single",8,"1vs1","Y",2028
"160320_03",5,5.66,"F",5,"cdm","control_single",9,"2vs2","Y",1998
"160320_03",5,5.66,"F",5,"cdm","control_double",10,"2vs1","Y",1529
"160320_03",5,5.66,"F",5,"cdm","control_double",11,"3vs1","Y",1824
"160320_03",5,5.66,"F",5,"cdm","control_single",12,"1vs1","Y",1398
"160320_03",5,5.66,"F",5,"cdm","control_single",13,"2vs2","Y",1379
"160320_03",5,5.66,"F",5,"cdm","inference",14,"2vs1","Y",2169
"160320_03",5,5.66,"F",5,"cdm","control_single",15,"1vs1","Y",1623
"160320_03",5,5.66,"F",5,"cdm","control_double",16,"2vs1","Y",1277
"160320_03",5,5.66,"F",5,"cdm","inference",17,"2vs1","Y",2113
"160320_03",5,5.66,"F",5,"cdm","control_single",18,"2vs2","Y",1909
"160320_04",1,1.99,"F",4,"cdm","practice",1,NA,"Y",9541
"160320_04",1,1.99,"F",4,"cdm","practice",2,NA,"Y",9607
"160320_04",1,1.99,"F",4,"cdm","control_single",3,"2vs2","Y",6712
"160320_04",1,1.99,"F",4,"cdm","inference",4,"2vs1","Y",29511
"160320_04",1,1.99,"F",4,"cdm","control_double",5,"3vs1","N",10345
"160320_04",1,1.99,"F",4,"cdm","control_single",6,"2vs2","Y",14481
"160320_04",1,1.99,"F",4,"cdm","inference",7,"2vs1","Y",12195
"160320_04",1,1.99,"F",4,"cdm","control_single",8,"2vs2","Y",11510
"160320_04",1,1.99,"F",4,"cdm","control_single",9,"2vs2","Y",6151
"160320_04",1,1.99,"F",4,"cdm","control_double",10,"2vs1","N",8608
"160320_04",1,1.99,"F",4,"cdm","control_double",11,"3vs1","Y",4235
"160320_04",1,1.99,"F",4,"cdm","control_single",12,"1vs1","Y",4808
"160320_04",1,1.99,"F",4,"cdm","control_single",13,"1vs1","Y",5840
"160320_04",1,1.99,"F",4,"cdm","inference",14,"3vs1","Y",7898
"160320_04",1,1.99,"F",4,"cdm","control_single",15,"1vs1","Y",16680
"160320_04",1,1.99,"F",4,"cdm","control_double",16,"2vs1","Y",4098
"160320_04",1,1.99,"F",4,"cdm","inference",17,"3vs1","N",1927
"160320_04",1,1.99,"F",4,"cdm","control_single",18,"1vs1","N",3585
"160322_01",2,2.88,"F",6,"cdm","practice",1,NA,"N",4210
"160322_01",2,2.88,"F",6,"cdm","practice",2,NA,"Y",7433
"160322_01",2,2.88,"F",6,"cdm","control_single",3,"2vs2","Y",6395
"160322_01",2,2.88,"F",6,"cdm","inference",4,"3vs1","N",5440
"160322_01",2,2.88,"F",6,"cdm","control_double",5,"3vs1","Y",5465
"160322_01",2,2.88,"F",6,"cdm","control_single",6,"1vs1","Y",3757
"160322_01",2,2.88,"F",6,"cdm","inference",7,"3vs1","Y",4327
"160322_01",2,2.88,"F",6,"cdm","control_single",8,"1vs1","N",401
"160322_01",2,2.88,"F",6,"cdm","control_single",9,"2vs2","Y",5338
"160322_01",2,2.88,"F",6,"cdm","control_double",10,"2vs1","Y",4539
"160322_01",2,2.88,"F",6,"cdm","control_double",11,"3vs1","Y",7025
"160322_01",2,2.88,"F",6,"cdm","control_single",12,"1vs1","Y",4089
"160322_01",2,2.88,"F",6,"cdm","control_single",13,"2vs2","N",4641
"160322_01",2,2.88,"F",6,"cdm","inference",14,"2vs1","Y",3571
"160322_01",2,2.88,"F",6,"cdm","control_single",15,"1vs1","Y",3328
"160322_01",2,2.88,"F",6,"cdm","control_double",16,"2vs1","N",4001
"160322_01",2,2.88,"F",6,"cdm","inference",17,"2vs1","N",2780
"160322_01",2,2.88,"F",6,"cdm","control_single",18,"2vs2","Y",3266
"160323_01",2,2.42,"F",6,"cdm","practice",1,NA,"Y",4996
"160323_01",2,2.42,"F",6,"cdm","practice",2,NA,"Y",3227
"160323_01",2,2.42,"F",6,"cdm","control_single",3,"2vs2","Y",2217
"160323_01",2,2.42,"F",6,"cdm","inference",4,"3vs1","Y",2628
"160323_01",2,2.42,"F",6,"cdm","control_double",5,"3vs1","Y",3000
"160323_01",2,2.42,"F",6,"cdm","control_single",6,"1vs1","Y",1926
"160323_01",2,2.42,"F",6,"cdm","inference",7,"3vs1","Y",5154
"160323_01",2,2.42,"F",6,"cdm","control_single",8,"1vs1","Y",6673
"160323_01",2,2.42,"F",6,"cdm","control_single",9,"2vs2","Y",4172
"160323_01",2,2.42,"F",6,"cdm","control_double",10,"2vs1","Y",3172
"160323_01",2,2.42,"F",6,"cdm","control_double",11,"3vs1","Y",12726
"160323_01",2,2.42,"F",6,"cdm","control_single",12,"1vs1","N",23036
"160323_01",2,2.42,"F",6,"cdm","control_single",13,"2vs2","N",21983
"160323_01",2,2.42,"F",6,"cdm","inference",14,"2vs1","N",11319
"160323_01",2,2.42,"F",6,"cdm","control_single",15,"1vs1","N",9774
"160323_01",2,2.42,"F",6,"cdm","control_double",16,"2vs1","Y",699
"160323_01",2,2.42,"F",6,"cdm","inference",17,"2vs1","Y",514
"160323_01",2,2.42,"F",6,"cdm","control_single",18,"2vs2","N",2198
"160323_02",2,2.34,"F",4,"cdm","practice",1,NA,"Y",4277
"160323_02",2,2.34,"F",4,"cdm","practice",2,NA,"Y",17521
"160323_02",2,2.34,"F",4,"cdm","control_single",3,"2vs2","Y",18611
"160323_02",2,2.34,"F",4,"cdm","inference",4,"2vs1","Y",5110
"160323_02",2,2.34,"F",4,"cdm","control_double",5,"3vs1","N",12597
"160323_02",2,2.34,"F",4,"cdm","control_single",6,"2vs2","Y",454
"160323_02",2,2.34,"F",4,"cdm","inference",7,"2vs1","N",23794
"160323_02",2,2.34,"F",4,"cdm","control_single",8,"2vs2","Y",3288
"160323_02",2,2.34,"F",4,"cdm","control_single",9,"2vs2","N",5884
"160323_02",2,2.34,"F",4,"cdm","control_double",10,"2vs1","Y",4308
"160323_02",2,2.34,"F",4,"cdm","control_double",11,"3vs1","N",3560
"160323_02",2,2.34,"F",4,"cdm","control_single",12,"1vs1","N",2692
"160323_02",2,2.34,"F",4,"cdm","control_single",13,"1vs1","Y",3636
"160323_02",2,2.34,"F",4,"cdm","inference",14,"3vs1","Y",18394
"160323_02",2,2.34,"F",4,"cdm","control_single",15,"1vs1","Y",6456
"160323_02",2,2.34,"F",4,"cdm","control_double",16,"2vs1","Y",7899
"160323_02",2,2.34,"F",4,"cdm","inference",17,"3vs1","Y",390
"160323_02",2,2.34,"F",4,"cdm","control_single",18,"1vs1","N",3010
"160323_03",2,2.99,"F",3,"cdm","practice",1,NA,"Y",1947
"160323_03",2,2.99,"F",3,"cdm","practice",2,NA,"Y",1410
"160323_03",2,2.99,"F",3,"cdm","control_single",3,"2vs2","Y",2037
"160323_03",2,2.99,"F",3,"cdm","inference",4,"3vs1","Y",2140
"160323_03",2,2.99,"F",3,"cdm","control_double",5,"3vs1","Y",2131
"160323_03",2,2.99,"F",3,"cdm","control_single",6,"1vs1","Y",3148
"160323_03",2,2.99,"F",3,"cdm","inference",7,"3vs1","Y",3150
"160323_03",2,2.99,"F",3,"cdm","control_single",8,"1vs1","Y",2852
"160323_03",2,2.99,"F",3,"cdm","control_single",9,"2vs2","Y",3203
"160323_03",2,2.99,"F",3,"cdm","control_double",10,"2vs1","Y",2564
"160323_03",2,2.99,"F",3,"cdm","control_double",11,"3vs1","Y",3872
"160323_03",2,2.99,"F",3,"cdm","control_single",12,"1vs1","Y",3415
"160323_03",2,2.99,"F",3,"cdm","control_single",13,"2vs2","Y",3185
"160323_03",2,2.99,"F",3,"cdm","inference",14,"2vs1","Y",2360
"160323_03",2,2.99,"F",3,"cdm","control_single",15,"1vs1","Y",1841
"160323_03",2,2.99,"F",3,"cdm","control_double",16,"2vs1","Y",1666
"160323_03",2,2.99,"F",3,"cdm","inference",17,"2vs1","Y",3143
"160323_03",2,2.99,"F",3,"cdm","control_single",18,"2vs2","N",6996
"160323_03",2,2.99,"F",3,"cdm","practice",1,NA,"Y",5590
"160323_03",2,2.99,"F",3,"cdm","practice",2,NA,"Y",3717
"160323_03",2,2.99,"F",3,"cdm","control_single",3,"2vs2","Y",4825
"160323_03",2,2.99,"F",3,"cdm","inference",4,"3vs1","Y",11496
"160323_03",2,2.99,"F",3,"cdm","control_double",5,"3vs1","N",4651
"160323_03",2,2.99,"F",3,"cdm","control_single",6,"1vs1","N",489
"160323_03",2,2.99,"F",3,"cdm","practice",1,NA,"N",2759
"160323_03",2,2.99,"F",3,"cdm","practice",2,NA,"Y",3429
"160323_03",2,2.99,"F",3,"cdm","control_single",3,"2vs2","N",9588
"160323_03",2,2.99,"F",3,"cdm","inference",4,"3vs1","Y",6485
"160323_03",2,2.99,"F",3,"cdm","control_double",5,"3vs1","Y",15819
"160323_03",2,2.99,"F",3,"cdm","control_single",6,"1vs1","Y",8230
"160323_03",2,2.99,"F",3,"cdm","inference",7,"3vs1","N",15315
"160323_03",2,2.99,"F",3,"cdm","control_single",8,"1vs1","Y",22407
"160323_03",2,2.99,"F",3,"cdm","control_single",9,"2vs2","Y",10524
"160323_03",2,2.99,"F",3,"cdm","control_double",10,"2vs1","Y",821
"160323_03",2,2.99,"F",3,"cdm","control_double",11,"3vs1","Y",1318
"160323_03",2,2.99,"F",3,"cdm","control_single",12,"1vs1","N",24288
"160323_03",2,2.99,"F",3,"cdm","control_single",13,"2vs2","Y",10557
"160323_03",2,2.99,"F",3,"cdm","inference",14,"2vs1","N",10964
"160325_01",2,2.71,"F",5,"cdm","practice",1,NA,"Y",4513
"160325_01",2,2.71,"F",5,"cdm","practice",2,NA,"Y",5185
"160325_01",2,2.71,"F",5,"cdm","control_single",3,"2vs2","Y",4182
"160325_01",2,2.71,"F",5,"cdm","inference",4,"3vs1","Y",6165
"160325_01",2,2.71,"F",5,"cdm","control_double",5,"3vs1","Y",4962
"160325_01",2,2.71,"F",5,"cdm","control_single",6,"1vs1","Y",4568
"160325_01",2,2.71,"F",5,"cdm","inference",7,"3vs1","N",4020
"160325_01",2,2.71,"F",5,"cdm","control_single",8,"1vs1","Y",4608
"160325_01",2,2.71,"F",5,"cdm","control_single",9,"2vs2","Y",4083
"160325_01",2,2.71,"F",5,"cdm","control_double",10,"2vs1","Y",5423
"160325_01",2,2.71,"F",5,"cdm","control_double",11,"3vs1","Y",6437
"160325_01",2,2.71,"F",5,"cdm","control_single",12,"1vs1","Y",4711
"160325_01",2,2.71,"F",5,"cdm","control_single",13,"2vs2","Y",3226
"160325_01",2,2.71,"F",5,"cdm","inference",14,"2vs1","Y",4300
"160325_01",2,2.71,"F",5,"cdm","control_single",15,"1vs1","Y",4938
"160325_01",2,2.71,"F",5,"cdm","control_double",16,"2vs1","Y",4333
"160325_01",2,2.71,"F",5,"cdm","inference",17,"2vs1","N",3965
"160325_01",2,2.71,"F",5,"cdm","control_single",18,"2vs2","Y",4732
"160325_02",2,2.26,"F",6,"cdm","practice",1,NA,"N",7170
"160325_02",2,2.26,"F",6,"cdm","practice",2,NA,"Y",24985
"160325_02",2,2.26,"F",6,"cdm","control_single",3,"2vs2","Y",6644
"160325_02",2,2.26,"F",6,"cdm","inference",4,"2vs1","N",6566
"160325_02",2,2.26,"F",6,"cdm","control_double",5,"3vs1","N",541
"160325_02",2,2.26,"F",6,"cdm","control_single",6,"2vs2","Y",792
"160325_02",2,2.26,"F",6,"cdm","inference",7,"2vs1","N",4464
"160325_02",2,2.26,"F",6,"cdm","control_single",8,"2vs2","Y",15193
"160325_02",2,2.26,"F",6,"cdm","control_single",9,"2vs2","Y",760
"160325_02",2,2.26,"F",6,"cdm","control_double",10,"2vs1","N",6685
"160325_02",2,2.26,"F",6,"cdm","control_double",11,"3vs1","N",538
"160325_02",2,2.26,"F",6,"cdm","control_single",12,"1vs1","Y",18065
"160325_02",2,2.26,"F",6,"cdm","control_single",13,"1vs1","Y",2599
"160325_02",2,2.26,"F",6,"cdm","inference",14,"3vs1","Y",7130
"160325_02",2,2.26,"F",6,"cdm","control_single",15,"1vs1","Y",1419
"160325_02",2,2.26,"F",6,"cdm","control_double",16,"2vs1","Y",7887
"160325_02",2,2.26,"F",6,"cdm","inference",17,"3vs1","Y",4235
"160325_02",2,2.26,"F",6,"cdm","control_single",18,"1vs1","Y",20472
"160327_01",2,2.02,"F",5,"cdm","practice",1,NA,"Y",35255
"160327_01",2,2.02,"F",5,"cdm","practice",2,NA,"Y",52849
"160328_01",2,2.73,"M",6,"cdm","practice",1,NA,"N",3226
"160328_01",2,2.73,"M",6,"cdm","practice",2,NA,"N",2775
"160328_01",2,2.73,"M",6,"cdm","control_single",3,"2vs2","N",3561
"160328_01",2,2.73,"M",6,"cdm","inference",4,"3vs1","N",3247
"160328_01",2,2.73,"M",6,"cdm","control_double",5,"3vs1","Y",6107
"160328_01",2,2.73,"M",6,"cdm","control_single",6,"1vs1","Y",5616
"160328_01",2,2.73,"M",6,"cdm","inference",7,"3vs1","Y",5479
"160328_01",2,2.73,"M",6,"cdm","control_single",8,"1vs1","Y",615
"160328_01",2,2.73,"M",6,"cdm","control_single",9,"2vs2","Y",4129
"160328_01",2,2.73,"M",6,"cdm","control_double",10,"2vs1","Y",4143
"160328_01",2,2.73,"M",6,"cdm","control_double",11,"3vs1","Y",5014
"160328_01",2,2.73,"M",6,"cdm","control_single",12,"1vs1","Y",5466
"160328_01",2,2.73,"M",6,"cdm","control_single",13,"2vs2","Y",5381
"160328_01",2,2.73,"M",6,"cdm","inference",14,"2vs1","N",4179
"160328_01",2,2.73,"M",6,"cdm","control_single",15,"1vs1","Y",3008
"160328_01",2,2.73,"M",6,"cdm","control_double",16,"2vs1","Y",3113
"160328_01",2,2.73,"M",6,"cdm","inference",17,"2vs1","N",5045
"160328_01",2,2.73,"M",6,"cdm","control_single",18,"2vs2","Y",3305
"160330_1",NA,NA,NA,NA,NA,"practice",1,NA,"Y",2305
"160330_1",NA,NA,NA,NA,NA,"practice",2,NA,"Y",5760
"160330_1",NA,NA,NA,NA,NA,"control_single",3,"2vs2","Y",31256
"160330_1",NA,NA,NA,NA,NA,"inference",4,"3vs1","N",5218
"160330_1",NA,NA,NA,NA,NA,"control_double",5,"3vs1","N",11802
"160330_1",NA,NA,NA,NA,NA,"control_single",6,"1vs1","Y",4995
"160330_1",NA,NA,NA,NA,NA,"inference",7,"3vs1","Y",14488
"160330_1",NA,NA,NA,NA,NA,"control_single",8,"1vs1","Y",20490
"160330_1",NA,NA,NA,NA,NA,"control_single",9,"2vs2","Y",2910
"160330_1",NA,NA,NA,NA,NA,"control_double",10,"2vs1","Y",7996
"160330_1",NA,NA,NA,NA,NA,"control_double",11,"3vs1","Y",3897
"160330_1",NA,NA,NA,NA,NA,"control_single",12,"1vs1","Y",4376
"160330_1",NA,NA,NA,NA,NA,"control_single",13,"2vs2","Y",2787
"160330_1",NA,NA,NA,NA,NA,"inference",14,"2vs1","N",3323
"160330_1",NA,NA,NA,NA,NA,"control_single",15,"1vs1","Y",2879
"160330_1",NA,NA,NA,NA,NA,"control_double",16,"2vs1","Y",11189
"160330_1",NA,NA,NA,NA,NA,"inference",17,"2vs1","Y",4859
"160330_1",NA,NA,NA,NA,NA,"control_single",18,"2vs2","Y",6724
"160330_02",2,2,"M",6,"cdm","practice",1,NA,"Y",5606
"160330_02",2,2,"M",6,"cdm","practice",2,NA,"N",3900
"160330_02",2,2,"M",6,"cdm","control_single",3,"2vs2","Y",656
"160330_02",2,2,"M",6,"cdm","inference",4,"2vs1","Y",567
"160330_02",2,2,"M",6,"cdm","control_double",5,"3vs1","N",1166
"160330_02",2,2,"M",6,"cdm","control_single",6,"2vs2","Y",3109
"160330_02",2,2,"M",6,"cdm","inference",7,"2vs1","N",2058
"160330_02",2,2,"M",6,"cdm","control_single",8,"2vs2","N",3734
"160330_02",2,2,"M",6,"cdm","control_single",9,"2vs2","Y",370
"160330_02",2,2,"M",6,"cdm","control_double",10,"2vs1","N",1578
"160330_02",2,2,"M",6,"cdm","control_double",11,"3vs1","Y",7623
"160330_02",2,2,"M",6,"cdm","control_single",12,"1vs1","N",7737
"160330_02",2,2,"M",6,"cdm","control_single",13,"1vs1","N",2351
"160330_02",2,2,"M",6,"cdm","inference",14,"3vs1","N",2217
"160330_02",2,2,"M",6,"cdm","control_single",15,"1vs1","Y",2387
"160330_02",2,2,"M",6,"cdm","control_double",16,"2vs1","N",3531
"160330_02",2,2,"M",6,"cdm","inference",17,"3vs1","N",3869
"160330_02",2,2,"M",6,"cdm","control_single",18,"1vs1","N",2662
"160331-01",NA,NA,NA,NA,NA,"practice",1,NA,"Y",3749
"160331-01",NA,NA,NA,NA,NA,"practice",2,NA,"Y",64221
"160331-01",NA,NA,NA,NA,NA,"control_single",3,"2vs2","Y",5184
"160331-01",NA,NA,NA,NA,NA,"inference",4,"3vs1","Y",105032
"160331-01",NA,NA,NA,NA,NA,"control_double",5,"3vs1","Y",2487
"160331-01",NA,NA,NA,NA,NA,"control_single",6,"1vs1","Y",1997
"160331-01",NA,NA,NA,NA,NA,"inference",7,"3vs1","Y",1900
"160331-01",NA,NA,NA,NA,NA,"control_single",8,"1vs1","Y",1891
"160331-01",NA,NA,NA,NA,NA,"control_single",9,"2vs2","Y",1777
"160331-01",NA,NA,NA,NA,NA,"control_double",10,"2vs1","Y",2064
"160331-01",NA,NA,NA,NA,NA,"control_double",11,"3vs1","Y",1700
"160331-01",NA,NA,NA,NA,NA,"control_single",12,"1vs1","Y",1122
"160331-01",NA,NA,NA,NA,NA,"control_single",13,"2vs2","Y",1421
"160331-01",NA,NA,NA,NA,NA,"inference",14,"2vs1","Y",1333
"160331-01",NA,NA,NA,NA,NA,"control_single",15,"1vs1","Y",1140
"160331-01",NA,NA,NA,NA,NA,"control_double",16,"2vs1","Y",1298
"160331-01",NA,NA,NA,NA,NA,"inference",17,"2vs1","Y",1466
"160331-01",NA,NA,NA,NA,NA,"control_single",18,"2vs2","Y",1281
"160331_01",2,2.05,"M",4,"cdm","practice",1,NA,"Y",8717
"160331_01",2,2.05,"M",4,"cdm","practice",2,NA,"N",3423
"160331_01",2,2.05,"M",4,"cdm","control_single",3,"2vs2","Y",1179
"160331_01",2,2.05,"M",4,"cdm","inference",4,"3vs1","N",6729
"160331_01",2,2.05,"M",4,"cdm","control_double",5,"3vs1","Y",3781
"160331_01",2,2.05,"M",4,"cdm","control_single",6,"1vs1","N",14172
"160331_01",2,2.05,"M",4,"cdm","inference",7,"3vs1","N",1548
"160331_01",2,2.05,"M",4,"cdm","control_single",8,"1vs1","Y",4161
"160331_01",2,2.05,"M",4,"cdm","control_single",9,"2vs2","N",3956
"160331_01",2,2.05,"M",4,"cdm","control_double",10,"2vs1","N",6988
"160331_01",2,2.05,"M",4,"cdm","control_double",11,"3vs1","N",4014
"160331_01",2,2.05,"M",4,"cdm","control_single",12,"1vs1","Y",3408
"160331_01",2,2.05,"M",4,"cdm","control_single",13,"2vs2","Y",4644
"160331_01",2,2.05,"M",4,"cdm","inference",14,"2vs1","Y",2346
"160331_01",2,2.05,"M",4,"cdm","control_single",15,"1vs1","N",1926
"160331_01",2,2.05,"M",4,"cdm","control_double",16,"2vs1","Y",2585
"160331_01",2,2.05,"M",4,"cdm","inference",17,"2vs1","Y",11067
"160331_01",2,2.05,"M",4,"cdm","control_single",18,"2vs2","N",822
"160331_02",2,2.19,"F",5,"cdm","practice",1,NA,"Y",7172
"160331_02",2,2.19,"F",5,"cdm","practice",2,NA,"Y",3263
"160331_02",2,2.19,"F",5,"cdm","control_single",3,"2vs2","Y",3935
"160331_02",2,2.19,"F",5,"cdm","inference",4,"2vs1","Y",6191
"160331_02",2,2.19,"F",5,"cdm","control_double",5,"3vs1","Y",7386
"160331_02",2,2.19,"F",5,"cdm","control_single",6,"2vs2","Y",3503
"160331_02",2,2.19,"F",5,"cdm","inference",7,"2vs1","Y",3253
"160331_02",2,2.19,"F",5,"cdm","control_single",8,"2vs2","Y",4347
"160331_02",2,2.19,"F",5,"cdm","control_single",9,"2vs2","Y",3486
"160331_02",2,2.19,"F",5,"cdm","control_double",10,"2vs1","Y",4460
"160331_02",2,2.19,"F",5,"cdm","control_double",11,"3vs1","Y",5997
"160331_02",2,2.19,"F",5,"cdm","control_single",12,"1vs1","Y",4518
"160331_02",2,2.19,"F",5,"cdm","control_single",13,"1vs1","Y",3602
"160331_02",2,2.19,"F",5,"cdm","inference",14,"3vs1","Y",2513
"160331_02",2,2.19,"F",5,"cdm","control_single",15,"1vs1","Y",2490
"160331_02",2,2.19,"F",5,"cdm","control_double",16,"2vs1","Y",2045
"160331_02",2,2.19,"F",5,"cdm","inference",17,"3vs1","N",5789
"160331_02",2,2.19,"F",5,"cdm","control_single",18,"1vs1","Y",4438
"160402_01",2,2.38,"M",5,"cdm","practice",1,NA,"Y",10972
"160402_01",2,2.38,"M",5,"cdm","practice",2,NA,"Y",21064
"160402_01",2,2.38,"M",5,"cdm","control_single",3,"2vs2","N",784994
"160402_02",2,2.5,"M",6,"cdm","practice",1,NA,"Y",3697
"160402_02",2,2.5,"M",6,"cdm","practice",2,NA,"Y",2537
"160402_02",2,2.5,"M",6,"cdm","control_single",3,"2vs2","Y",2778
"160402_02",2,2.5,"M",6,"cdm","inference",4,"2vs1","Y",3140
"160402_02",2,2.5,"M",6,"cdm","control_double",5,"3vs1","Y",3180
"160402_02",2,2.5,"M",6,"cdm","control_single",6,"2vs2","Y",3186
"160402_02",2,2.5,"M",6,"cdm","inference",7,"2vs1","Y",3877
"160402_02",2,2.5,"M",6,"cdm","control_single",8,"2vs2","N",9005
"160402_02",2,2.5,"M",6,"cdm","control_single",9,"2vs2","Y",3604
"160402_02",2,2.5,"M",6,"cdm","control_double",10,"2vs1","Y",5603
"160402_02",2,2.5,"M",6,"cdm","control_double",11,"3vs1","Y",3457
"160402_02",2,2.5,"M",6,"cdm","control_single",12,"1vs1","N",3697
"160402_02",2,2.5,"M",6,"cdm","control_single",13,"1vs1","N",1698
"160402_02",2,2.5,"M",6,"cdm","inference",14,"3vs1","N",4459
"160402_02",2,2.5,"M",6,"cdm","control_single",15,"1vs1","N",810
"160402_02",2,2.5,"M",6,"cdm","control_double",16,"2vs1","Y",3632
"160402_02",2,2.5,"M",6,"cdm","inference",17,"3vs1","N",2286
