subid,list,trial_num,word,pic1,pic2,trial_type,pic1type,pic2type,side_clicked,pic_clicked,correct,datetesting,time,rt
180215_2,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,2/15/18,12:03,5724
180215_2,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,2/15/18,12:03,2724
180215_2,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,2/15/18,12:03,4506
180215_2,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,2/15/18,12:03,2812
180215_2,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,2/15/18,12:03,2119
180215_2,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,L,grover_ball2,Y,2/15/18,12:03,1316
180215_2,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,2/15/18,12:03,1310
180215_2,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,2/15/18,12:03,2113
180215_2,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,2/15/18,12:03,2174
180215_2,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,2/15/18,12:03,3559
180215_2,2,12,bert_banana2,bert_banana2,bert_carrot2,control_single,target,distractor,L,bert_banana2,Y,2/15/18,12:03,2008
180215_2,2,13,bert_truck2,bert_ball2,bert_truck2,control_single,distractor,target,R,bert_truck2,Y,2/15/18,12:03,5064
180215_2,2,14,grover_flower2,grover_teddybear2,grover_flower2,inference,distractor,target,R,grover_flower2,Y,2/15/18,12:03,2100
180215_2,2,15,ernie_flower2,ernie_flower2,ernie_teddybear2,control_single,target,distractor,L,ernie_flower2,Y,2/15/18,12:03,1802
180215_2,2,16,ernie_cat2,ernie_cat2,ernie_dog2,control_double,target,distractor,L,ernie_cat2,Y,2/15/18,12:03,1921
180215_2,2,17,ernie_bicycle2,ernie_car2,ernie_bicycle2,inference,distractor,target,L,ernie_car2,N,2/15/18,12:03,2560
180215_2,2,18,elmo_apple2,elmo_apple2,elmo_orange2,control_single,target,distractor,L,elmo_apple2,Y,2/15/18,12:03,1878
180215_3,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/15/18,12:09,2764
180215_3,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/15/18,12:09,1641
180215_3,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/15/18,12:09,8263
180215_3,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,2/15/18,12:09,2215
180215_3,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/15/18,12:09,3270
180215_3,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/15/18,12:09,2450
180215_3,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/15/18,12:09,10376
180215_3,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/15/18,12:09,3110
180215_3,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/15/18,12:09,2369
180215_3,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/15/18,12:09,2024
180215_3,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/15/18,12:09,2565
180215_3,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/15/18,12:09,2124
180215_3,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/15/18,12:09,1925
180215_3,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/15/18,12:09,2520
180215_3,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/15/18,12:09,5967
180215_3,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/15/18,12:09,1560
180215_3,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/15/18,12:09,1942
180215_3,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/15/18,12:09,4630
180215_4,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,R,practice1_lion,N,2/15/18,13:54,4239
180215_4,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/15/18,13:54,3011
180215_4,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/15/18,13:54,1732
180215_4,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,R,elmo_orange,N,2/15/18,13:54,3132
180215_4,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/15/18,13:54,3041
180215_4,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/15/18,13:54,2254
180215_4,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,R,grover_bicycle,N,2/15/18,13:54,2236
180215_4,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/15/18,13:54,2750
180215_4,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/15/18,13:54,1796
180215_4,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/15/18,13:54,1889
180215_4,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/15/18,13:54,2853
180215_4,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/15/18,13:54,5108
180215_4,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/15/18,13:54,1765
180215_4,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,L,bert_banana,N,2/15/18,13:54,4172
180215_4,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/15/18,13:54,15003
180215_4,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/15/18,13:54,2378
180215_4,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/15/18,13:54,2807
180215_4,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/15/18,13:54,2270
180216_1,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/16/18,11:04,2360
180216_1,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/16/18,11:04,1268
180216_1,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/16/18,11:04,1690
180216_1,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,2/16/18,11:04,750
180216_1,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/16/18,11:04,1622
180216_1,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/16/18,11:04,834
180216_1,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/16/18,11:04,1922
180216_1,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/16/18,11:04,1251
180216_1,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/16/18,11:04,2081
180216_1,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/16/18,11:04,3041
180216_1,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/16/18,11:04,1910
180216_1,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/16/18,11:04,4908
180216_1,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/16/18,11:04,3197
180216_1,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/16/18,11:04,3387
180216_1,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/16/18,11:04,3425
180216_1,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/16/18,11:04,5657
180216_1,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/16/18,11:04,1482
180216_1,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/16/18,11:04,2049
180216_2,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,2/16/18,11:10,1469
180216_2,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,2/16/18,11:10,1675
180216_2,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,2/16/18,11:10,5167
180216_2,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,2/16/18,11:10,2677
180216_2,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,2/16/18,11:10,1855
180216_2,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,2/16/18,11:10,1583
180216_2,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,L,grover_ball2,Y,2/16/18,11:10,1997
180216_2,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,2/16/18,11:10,1982
180216_2,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,2/16/18,11:10,2043
180216_2,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,2/16/18,11:10,1944
180216_2,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,2/16/18,11:10,2295
180216_2,2,12,bert_banana2,bert_banana2,bert_carrot2,control_single,target,distractor,L,bert_banana2,Y,2/16/18,11:10,1989
180216_2,2,13,bert_truck2,bert_ball2,bert_truck2,control_single,distractor,target,R,bert_truck2,Y,2/16/18,11:10,1467
180216_2,2,14,grover_flower2,grover_teddybear2,grover_flower2,inference,distractor,target,R,grover_flower2,Y,2/16/18,11:10,1451
180216_2,2,15,ernie_flower2,ernie_flower2,ernie_teddybear2,control_single,target,distractor,L,ernie_flower2,Y,2/16/18,11:10,2087
180216_2,2,16,ernie_cat2,ernie_cat2,ernie_dog2,control_double,target,distractor,L,ernie_cat2,Y,2/16/18,11:10,1567
180216_2,2,17,ernie_bicycle2,ernie_car2,ernie_bicycle2,inference,distractor,target,R,ernie_bicycle2,Y,2/16/18,11:10,2060
180216_2,2,18,elmo_apple2,elmo_apple2,elmo_orange2,control_single,target,distractor,L,elmo_apple2,Y,2/16/18,11:10,1672
180216_3,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/16/18,13:40,2523
180216_3,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/16/18,13:40,2650
180216_3,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/16/18,13:40,2394
180216_3,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,R,elmo_orange,N,2/16/18,13:40,4588
180216_3,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/16/18,13:40,5236
180216_3,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/16/18,13:40,3086
180216_3,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/16/18,13:40,5524
180216_3,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/16/18,13:40,3066
180216_3,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,R,bert_dog,N,2/16/18,13:40,6626
180216_3,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,R,bert_truck,N,2/16/18,13:40,5872
180216_3,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/16/18,13:40,4108
180216_3,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,L,elmo_ball,N,2/16/18,13:40,7442
180216_3,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/16/18,13:40,3042
180216_3,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/16/18,13:40,2140
180216_3,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,R,ernie_bicycle,N,2/16/18,13:40,7500
180216_3,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/16/18,13:40,1862
180216_4,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,R,practice1_lion,N,2/16/18,14:05,534
180216_4,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,L,practice2_rabbit,N,2/16/18,14:05,3718
180216_4,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/16/18,14:05,816
180216_4,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,R,elmo_orange,N,2/16/18,14:05,3893
180216_4,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/16/18,14:05,7550
180216_4,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/16/18,14:05,9276
180216_4,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/16/18,14:05,6713
180216_4,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,L,ernie_apple,N,2/16/18,14:05,502
180216_4,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,R,bert_dog,N,2/16/18,14:05,12445
180216_4,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/16/18,14:05,6949
180216_4,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/16/18,14:05,4313
180216_4,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/16/18,14:05,5355
180216_4,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/16/18,14:05,3901
180216_4,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/16/18,14:05,20243
180216_4,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,R,ernie_bicycle,N,2/16/18,14:05,29633
180216_4,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,L,grover_apple,N,2/16/18,14:05,6461
180216_4,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/16/18,14:05,6991
180216_4,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,R,grover_truck,N,2/16/18,14:05,1209
180216_5dryrun,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,2/16/18,14:59,2101
180216_5dryrun,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,2/16/18,14:59,1664
180216_5dryrun,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,2/16/18,14:59,3120
180216_5dryrun,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,2/16/18,14:59,1622
180216_5dryrun,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,2/16/18,14:59,2339
180216_5dryrun,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,2/16/18,14:59,1837
180216_5dryrun,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,L,grover_ball2,Y,2/16/18,14:59,1388
180216_5dryrun,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,2/16/18,14:59,2592
180216_5dryrun,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,2/16/18,14:59,1921
180216_5dryrun,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,2/16/18,14:59,1313
180216_5dryrun,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,2/16/18,14:59,1343
180216_5dryrun,2,12,bert_banana2,bert_banana2,bert_carrot2,control_single,target,distractor,L,bert_banana2,Y,2/16/18,14:59,1511
180216_5dryrun,2,13,bert_truck2,bert_ball2,bert_truck2,control_single,distractor,target,R,bert_truck2,Y,2/16/18,14:59,1374
180216_5dryrun,2,14,grover_flower2,grover_teddybear2,grover_flower2,inference,distractor,target,R,grover_flower2,Y,2/16/18,14:59,1267
180216_5dryrun,2,15,ernie_flower2,ernie_flower2,ernie_teddybear2,control_single,target,distractor,L,ernie_flower2,Y,2/16/18,14:59,1539
180216_5dryrun,2,16,ernie_cat2,ernie_cat2,ernie_dog2,control_double,target,distractor,L,ernie_cat2,Y,2/16/18,14:59,1085
180216_5dryrun,2,17,ernie_bicycle2,ernie_car2,ernie_bicycle2,inference,distractor,target,R,ernie_bicycle2,Y,2/16/18,14:59,1095
180216_5dryrun,2,18,elmo_apple2,elmo_apple2,elmo_orange2,control_single,target,distractor,L,elmo_apple2,Y,2/16/18,14:59,1362
180221_1,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/21/18,11:05,3799
180221_1,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/21/18,11:05,2395
180221_1,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/21/18,11:05,2909
180221_1,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,2/21/18,11:05,4853
180221_1,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/21/18,11:05,5160
180221_1,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/21/18,11:05,3205
180221_1,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/21/18,11:05,4151
180221_1,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/21/18,11:05,2367
180221_1,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/21/18,11:05,2531
180221_1,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/21/18,11:05,2560
180221_1,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,2/21/18,11:05,2624
180221_1,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/21/18,11:05,2387
180221_1,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/21/18,11:05,2293
180221_1,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,2/21/18,11:05,3735
180221_1,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/21/18,11:05,1917
180221_1,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/21/18,11:05,2990
180221_1,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,2/21/18,11:05,2060
180221_1,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,2/21/18,11:05,3687
180221_2,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,2/21/18,11:19,3977
180221_2,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,2/21/18,11:19,2773
180221_2,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,2/21/18,11:19,2562
180221_2,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,2/21/18,11:19,2444
180221_2,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,2/21/18,11:19,3403
180221_2,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,2/21/18,11:19,3973
180221_2,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,L,grover_ball2,Y,2/21/18,11:19,2408
180221_2,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,2/21/18,11:19,3192
180221_2,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,2/21/18,11:19,2196
180221_2,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,2/21/18,11:19,2916
180221_2,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,2/21/18,11:19,2676
180221_2,2,12,bert_banana2,bert_banana2,bert_carrot2,control_single,target,distractor,L,bert_banana2,Y,2/21/18,11:19,1847
180221_2,2,13,bert_truck2,bert_ball2,bert_truck2,control_single,distractor,target,R,bert_truck2,Y,2/21/18,11:19,1788
180221_2,2,14,grover_flower2,grover_teddybear2,grover_flower2,inference,distractor,target,R,grover_flower2,Y,2/21/18,11:19,2920
180221_2,2,15,ernie_flower2,ernie_flower2,ernie_teddybear2,control_single,target,distractor,L,ernie_flower2,Y,2/21/18,11:19,2166
180221_2,2,16,ernie_cat2,ernie_cat2,ernie_dog2,control_double,target,distractor,L,ernie_cat2,Y,2/21/18,11:19,3039
180221_2,2,17,ernie_bicycle2,ernie_car2,ernie_bicycle2,inference,distractor,target,R,ernie_bicycle2,Y,2/21/18,11:19,3812
180221_2,2,18,elmo_apple2,elmo_apple2,elmo_orange2,control_single,target,distractor,L,elmo_apple2,Y,2/21/18,11:19,1980
180221_3,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,R,practice1_lion,N,2/21/18,11:34,6595
180221_3,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/21/18,11:34,5660
180221_3,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,L,elmo_flower,N,2/21/18,11:34,6271
180221_3,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,R,elmo_orange,N,2/21/18,11:34,3538
180221_3,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,L,grover_cat,N,2/21/18,11:34,2606
180221_3,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/21/18,11:34,2233
180221_3,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/21/18,11:34,1984
180221_3,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/21/18,11:34,10850
180221_3,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/21/18,11:34,1929
180221_3,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,R,bert_truck,N,2/21/18,11:34,2171
180221_3,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,R,bert_teddybear,N,2/21/18,11:34,3335
180221_3,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/21/18,11:34,2077
180221_3,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,L,bert_car,N,2/21/18,11:34,2592
180221_3,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,L,bert_banana,N,2/21/18,11:34,3083
180221_3,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/21/18,11:34,1699
180221_3,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,2/21/18,11:34,1993
180221_3,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,L,ernie_flower,N,2/21/18,11:34,2402
180221_3,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,R,grover_truck,N,2/21/18,11:34,2534
180221_4,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,R,practice1_lion,N,2/21/18,12:36,528
180221_4,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/21/18,12:36,2444
180221_4,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,L,elmo_flower,N,2/21/18,12:36,1042
180221_4,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,2/21/18,12:36,2819
180221_4,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,2/21/18,12:36,4485
180221_4,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,2/21/18,12:36,3504
180221_4,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,2/21/18,12:36,3800
180221_4,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,2/21/18,12:36,3791
180221_4,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,2/21/18,12:36,3402
180221_4,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,2/21/18,12:36,14163
180221_4,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,R,bert_teddybear,N,2/21/18,12:36,3744
180221_4,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,2/21/18,12:36,3317
180221_4,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,2/21/18,12:36,6529
180221_4,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,L,bert_banana,N,2/21/18,12:36,4607
180221_4,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,2/21/18,12:36,3163
180221_5,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,2/21/18,14:24,2694
180221_5,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,2/21/18,14:24,2579
180221_5,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,2/21/18,14:24,2133
